merged_id,company_name,country,region_bucket,revenue_eur_latest,ebitda_eur_latest,revenue_year,employees,industry_code,ownership_status,inactive,business_model_tags,source,duplicate_match_type,data_discrepancy_flag,data_discrepancy_note,stage_status,ai_fde_match_prior,description,hf_region,hf_revenue,hf_ebitda,hf_business_model,hard_filter_status
3c2af9bd3060,JCD A/S,DK,Denmark,13415665.2727741,1477173.96390186,2025.0,77,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7d180c30b4c6,INTERSOFT ELECTRONICS,BE,Benelux,15132035.0,1483885.0,2024.0,69,4664.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
fe2ba3089eda,YAVICA APS,DK,Denmark,14890937.2338257,4300505.69168956,2024.0,48,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ba5a352d25d5,NEXMART GMBH & CO. KG,DE,DACH,14532233.4,3092594.8600000003,2024.0,96,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6f5bfdd9f384,B+S BANKSYSTEME AG,DE,DACH,12765000.0,2912000.0,2025.0,80,6209.0,Public,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e33ed87edb65,ETC - ENTERPRISE TRAINING CENTER GMBH,AT,DACH,14385651.95,1143394.53,2024.0,62,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ce960280ba2d,IT1 GROUP,BE,Benelux,14383766.0,1270812.0,2024.0,38,4741.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9214e5e81095,MSC SOFTWARE BELGIUM,BE,Benelux,14328297.0,4755059.0,2024.0,46,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2844a0a6568e,DARTS-IP,BE,Benelux,14169159.0,6139613.0,2024.0,5,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9f84f10e4d1b,CAQ AG FACTORY SYSTEMS,DE,DACH,14103672.24,4059286.66,2024.0,92,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
fe42f1a3f55a,CHIPSOFT BELGIE,BE,Benelux,16228746.0,1248385.0,2024.0,106,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6b32047a43b2,SAPIENS DENMARK A/S,DK,Denmark,20467054.3339549,12679167.738081,2024.0,33,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2af11c463912,REGIODATA GMBH,DE,DACH,16387729.159999998,2153856.9200000004,2024.0,140,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9b212e63c225,BLUJAY SOLUTIONS GMBH,DE,DACH,15970542.02,2873896.7800000003,2023.0,47,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3b2e87148400,NAYAN,BE,Benelux,17970526.0,1766212.0,2024.0,70,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ff43ddccf146,LEOGISTICS GMBH,DE,DACH,17780869.58,2370016.28,2024.0,104,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
542311a4f3a1,TRUECOMMERCE DENMARK APS,DK,Denmark,17671651.517911,3907419.0153301302,2024.0,66,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
00ea640e083d,BECKHOFF AUTOMATION,BE,Benelux,17573832.0,1239354.0,2024.0,30,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4b034c1a2f24,OCLC GMBH,DE,DACH,15491547.42,1835608.17,2025.0,113,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b7c59ee02d7e,XPLUSCONSULTANTS,BE,Benelux,17431373.0,1337134.0,2024.0,5,4651.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1dac0cef2aac,C-TRACE GMBH,DE,DACH,17303970.09,4085865.47,2024.0,115,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
468ad47546ae,APPS PEOPLE HOLDING A/S,DK,Denmark,17241102.347198498,1480172.79846828,2024.0,9,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b61558b93259,F5 NETWORKS GMBH,DE,DACH,15968159.36,1331923.36,2024.0,56,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
117d047af0a2,APPSYS ICT GROUP,BE,Benelux,15253401.0,1067256.0,2025.0,53,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2f54bd5bde2e,XENIUM AKTIENGESELLSCHAFT,DE,DACH,17161522.459,1278176.05,2024.0,64,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ac57ffd61cc2,LUFTHANSA AVIATION TRAINING OPERATIONS GERMANY GMBH,DE,DACH,17022270.34,1346187.89,2024.0,119,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c8a57d0167b6,ESRI BELUX,BE,Benelux,17018635.0,2243692.0,2024.0,43,4651.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c7024ab9c779,LIGHTSPEED POS BELGIUM,BE,Benelux,16227521.0,2894526.0,2024.0,76,4651.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c49915ce76eb,HANSECOM PUBLIC TRANSPORT TICKETING SOLUTIONS GMBH,DE,DACH,15850408.84,1902718.88,2023.0,85,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f3038b043575,SWARCO BELGIUM,BE,Benelux,16534928.0,1761004.0,2024.0,30,6110.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
cdb68b55ee0e,NAVIS GERMANY GMBH,DE,DACH,18102519.48,8547610.26,2024.0,70,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7b904d2b1b75,ABBYY EUROPE GMBH,DE,DACH,35811061.5,2581914.75,2024.0,72,6201.0,Private,False,,Both,Exact,NO,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
48c841f65d46,PITS,BE,Benelux,36729849.0,3040066.0,2024.0,104,2611.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f124173c0218,NETCOMPANY SA,BE,Benelux,32288896.0,1462001.0,2024.0,324,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2bc6323a8545,NETCONOMY GMBH,AT,DACH,53611174.16,8469701.18,2024.0,n.v.,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c43606c1299a,NOMIOS BELGIUM,BE,Benelux,17949152.0,2006422.0,2024.0,18,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
82c9b8dbf8ea,NORDCLOUD DEUTSCHLAND GMBH,DE,DACH,29182816.53,2172686.9499999997,2024.0,138,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9a6c39bb1bf9,NORRIQ FINANCIAL SERVICES,BE,Benelux,10853051.0,1073859.0,2024.0,74,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5005c7c63d72,NORRIQ HOLDING A/S,DK,Denmark,46249605.3936546,3065051.9210816603,2024.0,260,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4dad782b0b1b,ONIRYX,BE,Benelux,18164042.0,2065753.0,2024.0,55,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
84179edf4a5f,ORBIS PEOPLE GMBH,DE,DACH,6697731.28,1189599.02,2024.0,35,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7c118b7930dc,ORGANI,BE,Benelux,12445045.0,1320963.0,2024.0,83,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3d47aad246e4,ORISE DIGITAL GMBH,DE,DACH,35604221.92,4064087.09,2024.0,161,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c5f94a2b8643,PARCIT GMBH,DE,DACH,79794045.82,5734587.3,2024.0,466,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
511208644729,PAUWELS CONSULTING,BE,Benelux,85398684.0,6969402.0,2024.0,445,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b1958db9032f,PEOPLEWARE,BE,Benelux,7758613.0,1010735.0,2024.0,50,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
01e27f7b268d,PINGALA A/S,DK,Denmark,23072650.5336139,3417659.1455794103,2025.0,110,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e7578c9404b8,PLENUM AG,DE,DACH,29787000.0,3090000.0,2024.0,168,6209.0,Public,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4d815da31f8a,PROMATIS SOFTWARE GMBH,DE,DACH,22105810.38,1388366.52,2024.0,181,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
25530ce3e310,PROSTEP AG,DE,DACH,43749347.85,1425370.69,2024.0,314,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b9cfee578d98,PYRAMID,BE,Benelux,7078586.0,1158322.0,2024.0,12,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
dfaea430691d,RESULT-IT,BE,Benelux,20772526.0,1661926.0,2024.0,102,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4b30f9aa7aeb,NEORIA,BE,Benelux,31542344.0,2443312.0,2024.0,19,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
aaef9c233baf,REVEVOL S.A R.L.,LU,Benelux,54068944.0,4711995.0,2024.0,150,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b2932b388cf2,NEOCX GMBH,DE,DACH,9417051.41,1306293.39,2023.0,79,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
26b0dbdde5c2,MSG FOR AUTOMOTIVE GMBH,DE,DACH,77260066.97,3011921.22,2024.0,470,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
700d0a6f8621,ITELIO GMBH,DE,DACH,17356366.94,2325936.9499999997,2024.0,88,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ed6780835c2a,"ITERATEC GMBH, NIEDERLASSUNG OESTERREICH",AT,DACH,68491453.86,6412498.34,2023.0,n.v.,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5f3696209116,ITERATEC GMBH,DE,DACH,62873816.27,4131229.47,2024.0,450,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
103f385e8543,IZIKO,BE,Benelux,9167369.0,1407037.0,2024.0,35,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
54195032c4c0,JARVISS,BE,Benelux,13733119.0,1102543.0,2024.0,14,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5fb20a2bbbef,KEYRUS,BE,Benelux,22770893.0,1353218.0,2024.0,102,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e672e4262764,KIWI CONSULTING EDV-BERATUNG GMBH,DE,DACH,37477312.76,5547231.3100000005,2025.0,14,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2fe017e4340d,LESSMORE GMBH,DE,DACH,73728357.46,14534273.71,2024.0,17,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
521c99f3d9ce,LIVE REPLY GMBH,DE,DACH,22644881.18,1857656.96,2024.0,99,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
10182bea8f7d,LIVO TECHNOLOGIES GMBH,DE,DACH,5500406.699999999,1867563.34,2022.0,39,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
202442bb965e,LOGICALIS CONNECTED GMBH,DE,DACH,26832334.7,1209652.3,2024.0,152,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8109e533666d,M&M SOFTWARE GMBH,DE,DACH,23042421.19,2850515.81,2024.0,156,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b0edaf7df8d3,MACH GMBH,DE,DACH,43983548.33,3311164.87,2024.0,460,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3effd7cb543b,MAINSYS GROUP,BE,Benelux,28859809.0,2684973.0,2024.0,169,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e59c278215c0,MEDICIM,BE,Benelux,25454976.0,8672778.0,2024.0,112,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7cc7375aad59,MERKATOR,BE,Benelux,11791021.0,1371934.0,2024.0,49,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f302d69a9b76,MINDBREEZE GMBH,AT,DACH,13150938.98,4049397.68,2024.0,51,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
69ddd9e09add,MINDCORE P/S,DK,Denmark,7037828.165768781,1152443.35146583,2024.0,17,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b46521671e9d,MINDCURV GROUP GMBH,DE,DACH,68541217.199,9024326.16,2023.0,724,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
bb25cae76fe3,MUTUAL IT,BE,Benelux,97047522.0,2228148.0,2024.0,377,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9a44d69bf153,ITC INFOTECH GMBH,DE,DACH,14691249.78,1116721.0,2024.0,83,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
dbdf9f40eb2d,RIZING GERMANY GMBH,DE,DACH,38786622.74,2380737.74,2024.0,54,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3ade6740a647,S&N GROUP AG,DE,DACH,89695000.03,7774532.28,2024.0,491,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3b2a2b325746,TIETOEVRY AUSTRIA GMBH,AT,DACH,63652350.08,7440120.42,2024.0,n.v.,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e237c14cdb35,TRAKKEN GMBH,DE,DACH,49247094.53,3797945.08,2023.0,132,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ddee374f0b67,UNISYSTEMS LUXEMBOURG S.A R.L.,LU,Benelux,82326325.0,10763072.0,2024.0,n.v.,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9326e7ae4812,UNIT IT HOLDING A/S,DK,Denmark,64665689.7966156,5442780.19030236,2025.0,244,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
dde4fb630ea9,USU GMBH,DE,DACH,63797555.47,6627162.33,2024.0,411,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
af4720eadeb9,VAIVA GMBH,DE,DACH,33821064.830000006,1486504.75,2024.0,225,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
06c952264868,VENZO A/S,DK,Denmark,50752095.0727671,5123907.18980064,2025.0,163,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f396017c51ea,VIRTUAL7 GMBH,DE,DACH,46353295.73,3291718.2899999996,2024.0,133,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b97a3d8fa99d,VOLUE GERMANY GMBH,DE,DACH,15060081.12,1820353.99,2023.0,64,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e410e291b1fa,WAVE,BE,Benelux,30303984.0,11816720.0,2024.0,n.v.,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
696ce9d1a4b1,WESTERNACHER SOLUTIONS GMBH,DE,DACH,17922491.0,1890441.18,2024.0,147,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e01ebde6dd87,WPS - WORKPLACE SOLUTIONS GMBH,DE,DACH,18612265.07,2475847.92,2024.0,165,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
bd2f8395f461,XL2 GMBH,DE,DACH,58505406.76,9457875.93,2024.0,242,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e19e49561e78,XPLM SOLUTION GMBH,DE,DACH,15192497.98,1531563.01,2022.0,14,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a7fb1f1f1f9a,XPLORE,BE,Benelux,10102632.0,1164001.0,2024.0,25,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ae75306eb7b1,XYLOS,BE,Benelux,32273330.0,1119907.0,2024.0,127,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ac82927ae53d,ZERON,BE,Benelux,5002058.0,2377860.0,2024.0,10,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c3d748626885,THEVALUECHAIN,BE,Benelux,46758259.0,1052620.0,2024.0,109,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
141db1219250,ROBOTRON DATENBANK-SOFTWARE GMBH,DE,DACH,83554983.27,8959868.65,2024.0,574,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b4fd02769404,THEO TECHNOLOGIES,BE,Benelux,10451733.0,4330861.0,2024.0,35,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3396f038b530,TET T GMBH,DE,DACH,13320227.22,1893109.06,2025.0,50,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6774daf319b4,S&N INVENT GMBH,DE,DACH,57920398.6,4082348.0,2022.0,270,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6043db1a4b70,SALESFIVE GMBH,DE,DACH,26704029.49,1572074.35,2024.0,207,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3321cff2909c,SAMHAMMER AG,DE,DACH,31337667.849,2438892.9,2024.0,528,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f1a5fc6ee190,SAPIENT GMBH,DE,DACH,58602868.98,1527372.51,2024.0,275,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3b9bfb117654,SAVACO,BE,Benelux,56579389.0,1754112.0,2024.0,207,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
072cb2bf6dc8,SCALIAN GERMANY AKTIENGESELLSCHAFT,DE,DACH,77399398.95,9237381.41,2024.0,698,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6ba13cd44b12,SCHEER GMBH,DE,DACH,65035184.19,2815611.24,2024.0,328,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8b652d30c932,SEIBERT GROUP GMBH,DE,DACH,90467195.79,7524093.149999999,2023.0,299,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1ef2db0ab5cc,SEVEN PRINCIPLES AG,DE,DACH,66858000.0,2199000.0,2024.0,356,6209.0,Public,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3da8bea2b59b,SINC GMBH,DE,DACH,70837214.20899999,7470996.680000001,2023.0,294,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ef0974e71d42,SNAP TECHNOLOGY GMBH,AT,DACH,26642964.89,4255127.99,2024.0,55,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3f0b34c8cd47,SOA PEOPLE,BE,Benelux,42035829.0,4581043.0,2024.0,148,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
882a1c739024,SPOTIT,BE,Benelux,31804154.0,1640678.0,2025.0,65,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6e58cfb59b0e,SWORD TECHNOLOGIES S.A.,LU,Benelux,78014008.0,3825935.0,2024.0,n.v.,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
88db5e8cb853,SYNCORE GMBH,DE,DACH,52135099.15,3732294.97,2024.0,84,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
cf706b1877e2,SYSKOPLAN REPLY GMBH,DE,DACH,35944119.63,2496969.759,2024.0,216,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e62aede2908e,SYZYGY AG,DE,DACH,57891000.0,2547000.0,2025.0,506,6201.0,Public,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4c7ea81b8080,T.CON GMBH & CO. KG,DE,DACH,57259959.309999995,6616480.59,2024.0,378,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7e4078701f6a,TECHNIA GMBH,DE,DACH,71802274.1,6109514.36,2024.0,193,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
75367af0eaa2,THALES CYBER SOLUTIONS LUXEMBOURG S.A.,LU,Benelux,40354653.0,4481132.0,2024.0,n.v.,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
21f5a5161a8d,KOMPLEX IT A/S,DK,Denmark,92609729.2428427,4675111.491162,2025.0,41,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b16b27e01a2b,ITAC SOFTWARE AG,DE,DACH,38543595.44,6642674.21,2024.0,122,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
